Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,38.8460,47.6068,3197.2045,1.3925,56.2681,55.5201,54.9011,56.0277
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
