Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,89.6410,109.8599,3196.9700,1.4657,59.3484,58.9328,58.3810,59.1930
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
