Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,4.4687,5.4794,3196.1145,0.7376,22.7992,18.5863,10.4902,22.7797
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
