Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,42.5607,52.0434,3201.2628,0.8679,52.7755,51.8293,52.5381,52.6113
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
