Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,0.0438,0.0400,2599.9755,0.5475,32.2418,30.0180,31.4394,31.6560
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
