Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,20.5762,25.0615,3198.5779,1.0454,58.0418,57.3281,57.9736,57.7969
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
