Metric,Core 0,,,,
Runtime (RDTSC) [s],5.1131,,,,
Runtime unhalted [s],6.1921,,,,
Clock [MHz],3160.4465,,,,
CPI,0.3145,,,,
Cycles without execution [%],6.7602,,,,
Cycles without execution due to L1D [%],5.2124,,,,
Cycles without execution due to L2 [%],4.7834,,,,
Cycles without execution due to memory [%],6.6765,,,,
