Metric,Core 0,,,,
Runtime (RDTSC) [s],12.0610,,,,
Runtime unhalted [s],14.8116,,,,
Clock [MHz],3199.6295,,,,
CPI,0.3361,,,,
Cycles without execution [%],10.0080,,,,
Cycles without execution due to L1D [%],8.5235,,,,
Cycles without execution due to L2 [%],8.3881,,,,
Cycles without execution due to memory [%],9.9434,,,,
