Metric,Core 0,,,,
Runtime (RDTSC) [s],10.9878,,,,
Runtime unhalted [s],13.4869,,,,
Clock [MHz],3199.0806,,,,
CPI,0.3671,,,,
Cycles without execution [%],14.8934,,,,
Cycles without execution due to L1D [%],13.3937,,,,
Cycles without execution due to L2 [%],13.2256,,,,
Cycles without execution due to memory [%],14.7800,,,,
