Metric,Core 0,,,,
Runtime (RDTSC) [s],2.4283,,,,
Runtime unhalted [s],2.9814,,,,
Clock [MHz],3199.9806,,,,
CPI,0.3322,,,,
Cycles without execution [%],9.4558,,,,
Cycles without execution due to L1D [%],8.0027,,,,
Cycles without execution due to L2 [%],7.5436,,,,
Cycles without execution due to memory [%],9.3813,,,,
