Metric,Core 0,,,,
Runtime (RDTSC) [s],0.0300,,,,
Runtime unhalted [s],0.0289,,,,
Clock [MHz],2599.9842,,,,
CPI,0.3908,,,,
Cycles without execution [%],19.2461,,,,
Cycles without execution due to L1D [%],17.2083,,,,
Cycles without execution due to L2 [%],17.4713,,,,
Cycles without execution due to memory [%],18.5861,,,,
