Metric,Core 0,,,,
Runtime (RDTSC) [s],20.4839,,,,
Runtime unhalted [s],25.1260,,,,
Clock [MHz],3197.5327,,,,
CPI,0.3505,,,,
Cycles without execution [%],13.0017,,,,
Cycles without execution due to L1D [%],11.3625,,,,
Cycles without execution due to L2 [%],10.4754,,,,
Cycles without execution due to memory [%],12.8954,,,,
