Metric,Core 0,,,,
Runtime (RDTSC) [s],8.1594,,,,
Runtime unhalted [s],10.0136,,,,
Clock [MHz],3198.2374,,,,
CPI,0.3315,,,,
Cycles without execution [%],9.2280,,,,
Cycles without execution due to L1D [%],7.7184,,,,
Cycles without execution due to L2 [%],7.5324,,,,
Cycles without execution due to memory [%],9.1609,,,,
