Metric,Core 0,,,,
Runtime (RDTSC) [s],1.7880,,,,
Runtime unhalted [s],2.1951,,,,
Clock [MHz],3199.9821,,,,
CPI,0.3355,,,,
Cycles without execution [%],9.9459,,,,
Cycles without execution due to L1D [%],8.4944,,,,
Cycles without execution due to L2 [%],8.4919,,,,
Cycles without execution due to memory [%],9.8757,,,,
