Metric,Core 0,,,,
Runtime (RDTSC) [s],0.0048,,,,
Runtime unhalted [s],0.0042,,,,
Clock [MHz],2585.6751,,,,
CPI,0.4410,,,,
Cycles without execution [%],25.5882,,,,
Cycles without execution due to L1D [%],22.3561,,,,
Cycles without execution due to L2 [%],22.8795,,,,
Cycles without execution due to memory [%],23.8294,,,,
