Metric,Core 0,,,,
Runtime (RDTSC) [s],16.8632,,,,
Runtime unhalted [s],20.7073,,,,
Clock [MHz],3198.9201,,,,
CPI,0.3369,,,,
Cycles without execution [%],10.2245,,,,
Cycles without execution due to L1D [%],8.7289,,,,
Cycles without execution due to L2 [%],8.6415,,,,
Cycles without execution due to memory [%],10.1557,,,,
