Metric,Core 0,,,,
Runtime (RDTSC) [s],0.3102,,,,
Runtime unhalted [s],0.3792,,,,
Clock [MHz],3200.3519,,,,
CPI,0.3352,,,,
Cycles without execution [%],10.7255,,,,
Cycles without execution due to L1D [%],9.1714,,,,
Cycles without execution due to L2 [%],9.1563,,,,
Cycles without execution due to memory [%],10.6073,,,,
