Metric,Core 0,,,,
Runtime (RDTSC) [s],0.7979,,,,
Runtime unhalted [s],0.9774,,,,
Clock [MHz],3200.2343,,,,
CPI,0.3165,,,,
Cycles without execution [%],7.5031,,,,
Cycles without execution due to L1D [%],5.9600,,,,
Cycles without execution due to L2 [%],5.6092,,,,
Cycles without execution due to memory [%],7.3998,,,,
