Metric,Core 0,,,,
Runtime (RDTSC) [s],3.0728,,,,
Runtime unhalted [s],3.7627,,,,
Clock [MHz],3195.4851,,,,
CPI,0.3149,,,,
Cycles without execution [%],6.8794,,,,
Cycles without execution due to L1D [%],5.3542,,,,
Cycles without execution due to L2 [%],4.9434,,,,
Cycles without execution due to memory [%],6.7991,,,,
