Metric,Core 0,,,,
Runtime (RDTSC) [s],16.4559,,,,
Runtime unhalted [s],20.0549,,,,
Clock [MHz],3200.0648,,,,
CPI,1.0448,,,,
Cycles without execution [%],58.0172,,,,
Cycles without execution due to L1D [%],57.3846,,,,
Cycles without execution due to L2 [%],57.9714,,,,
Cycles without execution due to memory [%],57.8611,,,,
