Metric,Core 0,,,,
Runtime (RDTSC) [s],1.1380,,,,
Runtime unhalted [s],1.3397,,,,
Clock [MHz],3187.2148,,,,
CPI,0.4442,,,,
Cycles without execution [%],27.3574,,,,
Cycles without execution due to L1D [%],24.8724,,,,
Cycles without execution due to L2 [%],25.8492,,,,
Cycles without execution due to memory [%],27.0868,,,,
