Metric,Core 0,,,,
Runtime (RDTSC) [s],25.3527,,,,
Runtime unhalted [s],30.8419,,,,
Clock [MHz],3195.8665,,,,
CPI,1.0476,,,,
Cycles without execution [%],58.1699,,,,
Cycles without execution due to L1D [%],57.5152,,,,
Cycles without execution due to L2 [%],58.1137,,,,
Cycles without execution due to memory [%],58.0027,,,,
