Metric,Core 0,,,,
Runtime (RDTSC) [s],0.0438,,,,
Runtime unhalted [s],0.0400,,,,
Clock [MHz],2599.9755,,,,
CPI,0.5475,,,,
Cycles without execution [%],32.2418,,,,
Cycles without execution due to L1D [%],30.0180,,,,
Cycles without execution due to L2 [%],31.4394,,,,
Cycles without execution due to memory [%],31.6560,,,,
