Metric,Core 0,,,,
Runtime (RDTSC) [s],38.0577,,,,
Runtime unhalted [s],46.5218,,,,
Clock [MHz],3201.3126,,,,
CPI,0.9125,,,,
Cycles without execution [%],54.1756,,,,
Cycles without execution due to L1D [%],53.3361,,,,
Cycles without execution due to L2 [%],53.9907,,,,
Cycles without execution due to memory [%],54.0195,,,,
