Metric,Core 0,,,,
Runtime (RDTSC) [s],4.4915,,,,
Runtime unhalted [s],5.4439,,,,
Clock [MHz],3202.4813,,,,
CPI,0.8527,,,,
Cycles without execution [%],51.9222,,,,
Cycles without execution due to L1D [%],50.7591,,,,
Cycles without execution due to L2 [%],51.8231,,,,
Cycles without execution due to memory [%],51.6179,,,,
