Metric,Core 0,,,,
Runtime (RDTSC) [s],12.9635,,,,
Runtime unhalted [s],15.7860,,,,
Clock [MHz],3199.8903,,,,
CPI,1.0457,,,,
Cycles without execution [%],58.0905,,,,
Cycles without execution due to L1D [%],57.4359,,,,
Cycles without execution due to L2 [%],58.0362,,,,
Cycles without execution due to memory [%],57.9316,,,,
