Metric,Core 0,,,,
Runtime (RDTSC) [s],7.1575,,,,
Runtime unhalted [s],8.6617,,,,
Clock [MHz],3194.8049,,,,
CPI,0.9892,,,,
Cycles without execution [%],56.3367,,,,
Cycles without execution due to L1D [%],55.5383,,,,
Cycles without execution due to L2 [%],56.2474,,,,
Cycles without execution due to memory [%],56.0983,,,,
