Metric,Core 0,,,,
Runtime (RDTSC) [s],6.5085,,,,
Runtime unhalted [s],7.9851,,,,
Clock [MHz],3197.6992,,,,
CPI,0.6783,,,,
Cycles without execution [%],23.8992,,,,
Cycles without execution due to L1D [%],21.3411,,,,
Cycles without execution due to L2 [%],16.5835,,,,
Cycles without execution due to memory [%],23.7683,,,,
