Metric,Core 0,,,,
Runtime (RDTSC) [s],25.1274,,,,
Runtime unhalted [s],30.7997,,,,
Clock [MHz],3197.4817,,,,
CPI,1.2346,,,,
Cycles without execution [%],51.8730,,,,
Cycles without execution due to L1D [%],51.2467,,,,
Cycles without execution due to L2 [%],51.0763,,,,
Cycles without execution due to memory [%],51.5202,,,,
