Metric,Core 0,,,,
Runtime (RDTSC) [s],0.2133,,,,
Runtime unhalted [s],0.2195,,,,
Clock [MHz],2694.3043,,,,
CPI,0.7744,,,,
Cycles without execution [%],28.4214,,,,
Cycles without execution due to L1D [%],24.9845,,,,
Cycles without execution due to L2 [%],19.1908,,,,
Cycles without execution due to memory [%],28.3820,,,,
