Metric,Core 0,,,,
Runtime (RDTSC) [s],1.3491,,,,
Runtime unhalted [s],1.6557,,,,
Clock [MHz],3197.6203,,,,
CPI,0.7465,,,,
Cycles without execution [%],24.0617,,,,
Cycles without execution due to L1D [%],19.4131,,,,
Cycles without execution due to L2 [%],11.4077,,,,
Cycles without execution due to memory [%],24.0442,,,,
