Metric,Core 0,,,,
Runtime (RDTSC) [s],251.5828,,,,
Runtime unhalted [s],287.7406,,,,
Clock [MHz],3080.9398,,,,
CPI,1.4487,,,,
Cycles without execution [%],58.1351,,,,
Cycles without execution due to L1D [%],57.2943,,,,
Cycles without execution due to L2 [%],56.5647,,,,
Cycles without execution due to memory [%],57.8820,,,,
