Metric,Core 0,,,,
Runtime (RDTSC) [s],137.6174,,,,
Runtime unhalted [s],168.7689,,,,
Clock [MHz],3197.9532,,,,
CPI,1.4671,,,,
Cycles without execution [%],59.3805,,,,
Cycles without execution due to L1D [%],58.9725,,,,
Cycles without execution due to L2 [%],58.4198,,,,
Cycles without execution due to memory [%],59.2303,,,,
