Metric,Core 0,,,,
Runtime (RDTSC) [s],89.6410,,,,
Runtime unhalted [s],109.8599,,,,
Clock [MHz],3196.9700,,,,
CPI,1.4657,,,,
Cycles without execution [%],59.3484,,,,
Cycles without execution due to L1D [%],58.9328,,,,
Cycles without execution due to L2 [%],58.3810,,,,
Cycles without execution due to memory [%],59.1930,,,,
