Metric,Core 0,,,,
Runtime (RDTSC) [s],345.1746,,,,
Runtime unhalted [s],396.5286,,,,
Clock [MHz],3090.4109,,,,
CPI,1.4561,,,,
Cycles without execution [%],58.2603,,,,
Cycles without execution due to L1D [%],57.0225,,,,
Cycles without execution due to L2 [%],56.2194,,,,
Cycles without execution due to memory [%],57.9825,,,,
