Metric,Core 0,,,,
Runtime (RDTSC) [s],70.9766,,,,
Runtime unhalted [s],87.0153,,,,
Clock [MHz],3197.7507,,,,
CPI,1.4752,,,,
Cycles without execution [%],58.6996,,,,
Cycles without execution due to L1D [%],57.6512,,,,
Cycles without execution due to L2 [%],56.9094,,,,
Cycles without execution due to memory [%],58.4563,,,,
