Metric,Core 0,,,,
Runtime (RDTSC) [s],0.0293,,,,
Runtime unhalted [s],0.0292,,,,
Clock [MHz],2599.9429,,,,
CPI,0.7897,,,,
Cycles without execution [%],31.5299,,,,
Cycles without execution due to L1D [%],29.8456,,,,
Cycles without execution due to L2 [%],28.4750,,,,
Cycles without execution due to memory [%],31.4263,,,,
