Metric,Core 0,,,,
Runtime (RDTSC) [s],14.6169,,,,
Runtime unhalted [s],17.9034,,,,
Clock [MHz],3196.6035,,,,
CPI,1.0205,,,,
Cycles without execution [%],44.0887,,,,
Cycles without execution due to L1D [%],43.3880,,,,
Cycles without execution due to L2 [%],42.6317,,,,
Cycles without execution due to memory [%],43.8104,,,,
