Metric,Core 0,,,,
Runtime (RDTSC) [s],294.9476,,,,
Runtime unhalted [s],338.0541,,,,
Clock [MHz],3085.1187,,,,
CPI,1.4474,,,,
Cycles without execution [%],58.9291,,,,
Cycles without execution due to L1D [%],58.3288,,,,
Cycles without execution due to L2 [%],57.7238,,,,
Cycles without execution due to memory [%],58.6655,,,,
