Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,16.8632,20.7073,3198.9201,0.3369,10.2245,8.7289,8.6415,10.1557
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
