Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,0.3102,0.3792,3200.3519,0.3352,10.7255,9.1714,9.1563,10.6073
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
