Metric,Runtime (RDTSC) [s],Runtime unhalted [s],Clock [MHz],CPI,Cycles without execution [%],Cycles without execution due to L1D [%],Cycles without execution due to L2 [%],Cycles without execution due to memory [%]
Core 0,0.1791,0.2176,3200.7262,0.3749,16.4260,14.8549,15.1962,16.1870
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
